file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_score,class_name
image_1735391123501_android.graphics.Bitmap@48d6abf.jpeg,197.61945,386.7518,0.5899521,195.34933,382.55457,0.63358223,194.59239,383.1986,0.685583,200.75624,374.08353,0.6511764,198.72693,375.51642,0.7150185,215.09106,378.01123,0.7953369,215.49037,371.25787,0.84963834,198.38815,413.78967,0.6803069,200.64922,408.01428,0.4976892,176.8144,438.9205,0.75004715,180.6986,435.29523,0.47282472,284.15076,375.787,0.94007534,280.05786,374.88458,0.8893689,258.03983,423.3093,0.6402111,253.67906,417.07324,0.664073,263.02924,477.72574,0.57165116,259.22247,472.09802,0.6065195,1.0,deadlift_up
image_1735391123737_android.graphics.Bitmap@8a7e4ea.jpeg,197.27708,387.2705,0.62447286,194.8017,382.68066,0.6112037,193.85146,383.50708,0.6181523,200.46306,374.1357,0.69228935,198.07721,376.0239,0.7207682,215.09796,378.40472,0.8006885,215.06589,371.48514,0.85039145,199.20004,413.46405,0.7625209,201.70969,407.75385,0.42008877,178.07054,439.07977,0.7121025,181.60791,435.69983,0.44793677,283.56122,375.80203,0.9385883,278.28,375.0725,0.86586595,257.43372,423.36768,0.67068636,252.84012,416.79938,0.72641194,263.2783,479.4945,0.6117996,259.8617,473.35995,0.56311893,1.0,deadlift_up
image_1735391123945_android.graphics.Bitmap@816d951.jpeg,196.63423,382.1009,0.7485775,193.45042,377.76535,0.8070313,193.457,378.06177,0.8118893,196.77802,367.66516,0.75828296,195.92247,368.54834,0.74130523,218.48087,365.41983,0.6227788,216.27275,365.4214,0.87976027,229.0263,398.81598,0.70973766,226.62334,397.62546,0.40715584,213.27438,424.35632,0.71909046,215.81915,420.79608,0.39567477,280.83997,373.2025,0.8243551,273.52103,376.3582,0.6211385,257.1031,422.55103,0.6266773,251.16342,419.5915,0.6766627,263.79706,481.167,0.61477184,260.48578,471.97424,0.5980092,1.0,deadlift_up
image_1735391124170_android.graphics.Bitmap@3504a24.jpeg,195.02887,373.99786,0.67497337,191.52745,369.0692,0.7792307,191.4303,369.92102,0.54148537,195.50652,357.73654,0.6679934,194.68584,359.9239,0.7374164,213.62558,355.25848,0.7606271,214.43393,355.75415,0.6887332,250.0723,359.61432,0.7058146,245.3437,358.19003,0.54582494,251.53235,391.22586,0.6870483,249.41638,389.29166,0.5475048,276.7035,372.72357,0.83997476,269.29828,373.14642,0.76727474,261.10675,426.32,0.6767709,254.73827,424.2575,0.5608611,262.79916,482.1079,0.7348243,258.4213,473.8774,0.54467946,1.0,deadlift_up
image_1735391124383_android.graphics.Bitmap@8cf0353.jpeg,197.3197,368.21878,0.6939647,194.369,363.5458,0.726274,194.07187,363.93506,0.7199506,197.49074,352.43564,0.73156923,196.56882,353.25,0.7153616,215.72733,348.47943,0.7110511,216.5,349.99176,0.654757,251.21149,341.82663,0.6847968,234.77441,354.79288,0.24704202,256.81747,370.37363,0.888961,252.77238,370.42133,0.38712335,277.083,368.55646,0.9047931,272.34155,369.06177,0.7719581,256.33286,419.25717,0.46235046,254.96071,415.9875,0.5803946,263.36505,476.79257,0.5333978,259.47076,470.01514,0.47896317,1.0,deadlift_up
image_1735391124618_android.graphics.Bitmap@759758e.jpeg,197.00775,368.06183,0.6200315,194.23822,363.9088,0.6993408,193.55885,364.42004,0.6167841,197.93478,352.26312,0.6700863,197.01453,354.62592,0.7731688,214.40295,349.04742,0.7388915,216.62433,348.36053,0.69719315,251.19334,342.5551,0.76579815,242.92233,345.70142,0.29620045,256.8936,371.20016,0.75663644,254.33022,371.33777,0.27022076,276.74338,367.04218,0.8291626,273.70996,366.5479,0.7950849,257.4696,421.84528,0.63780504,255.10687,419.22723,0.6641877,263.47083,479.79218,0.54002076,260.24854,470.7804,0.43916515,1.0,deadlift_up
image_1735391124806_android.graphics.Bitmap@1ee8d45.jpeg,196.78659,368.86832,0.71570146,194.10223,364.22748,0.6598426,193.60245,364.88687,0.7546295,198.10776,353.3813,0.74112666,195.87415,353.98462,0.64476633,215.31696,348.898,0.6164429,215.0195,349.1165,0.73835087,250.3129,342.08414,0.69785094,235.95004,347.41876,0.25137943,255.6983,370.85312,0.6528282,251.00275,372.14157,0.212236,276.9793,366.5604,0.90015596,271.75415,366.31094,0.7088866,256.50293,421.12946,0.61742795,254.57959,417.93057,0.6438979,261.52954,481.0526,0.76263577,259.74612,471.85147,0.5604267,1.0,deadlift_up
image_1735391125035_android.graphics.Bitmap@f1db5a8.jpeg,195.75677,369.5086,0.7092129,193.19864,364.5852,0.71558356,192.3677,365.64798,0.5456276,198.13516,353.42584,0.7014767,196.73254,356.71808,0.6672546,215.43846,350.63135,0.754025,216.3406,348.0197,0.76115274,250.06638,343.17807,0.57886136,244.02075,343.7699,0.3443823,254.45853,375.11462,0.56240106,253.84302,370.1064,0.2663025,277.20395,367.21094,0.8318932,274.28467,365.89673,0.78125966,257.12228,420.2271,0.75771,256.2592,418.80627,0.56947577,263.33347,478.9999,0.618718,259.8115,470.385,0.46133512,1.0,deadlift_up
image_1735391125260_android.graphics.Bitmap@b74f7a7.jpeg,198.23785,375.11877,0.59295416,194.97255,369.7359,0.38258874,194.74045,370.92615,0.60277784,197.6639,358.9754,0.79009426,196.80179,361.7793,0.6163738,213.71646,357.22925,0.682915,216.79214,355.52557,0.6492156,247.43983,370.1656,0.75266707,244.81172,366.81796,0.50581527,240.8701,403.1117,0.41034237,242.07942,400.52386,0.49575865,277.5673,369.8686,0.7132646,273.0592,370.2497,0.77872616,259.35284,421.15598,0.63758624,255.61319,418.6045,0.45815384,262.50208,479.52734,0.65076995,261.61176,471.21387,0.61587673,1.0,deadlift_up
image_1735391125488_android.graphics.Bitmap@320e4f2.jpeg,199.59402,385.13028,0.70503545,196.884,380.8806,0.63984007,196.90652,381.31012,0.6503743,201.39478,370.46033,0.7004524,199.82216,371.34406,0.774475,220.21954,368.9796,0.80866003,218.33731,367.48016,0.65539527,222.04723,406.38806,0.822583,221.82721,406.0948,0.64579594,208.60541,434.9091,0.6531433,210.09296,430.55908,0.43561444,281.99933,372.14362,0.84919727,276.59726,372.56244,0.7994656,256.25006,420.05368,0.6656074,253.5505,416.88007,0.63824785,264.57434,477.57092,0.4383374,261.2891,469.95288,0.641683,1.0,deadlift_up
image_1735391125695_android.graphics.Bitmap@f91bef9.jpeg,203.14651,395.27557,0.69153094,199.60251,392.48853,0.596167,199.65704,392.27197,0.5533951,202.95392,383.08575,0.8075984,201.4497,382.98016,0.75787735,216.9313,382.03894,0.70404136,218.28114,374.6919,0.6721004,199.6999,416.2923,0.7168888,202.95233,410.00507,0.38840577,178.05615,442.9028,0.68713534,181.66849,440.37924,0.5055373,284.30222,374.8524,0.89115316,280.3638,372.75092,0.8981689,258.33237,422.36752,0.5545889,255.58957,415.38794,0.6554517,263.3012,479.55148,0.65769947,261.8478,463.47363,0.36138272,1.0,deadlift_up
image_1735391125995_android.graphics.Bitmap@e409ec.jpeg,201.86652,394.18842,0.5829307,199.40417,390.97748,0.73298043,199.01385,391.30685,0.68359625,203.86942,381.52307,0.72581285,202.07713,382.7,0.67072535,216.4896,380.82492,0.82868177,217.6487,376.1411,0.7068595,199.27837,415.3045,0.7685988,201.5671,410.63495,0.5089807,177.04948,440.84247,0.7791549,181.44467,437.3208,0.47551996,285.88724,375.02612,0.92801505,281.6411,373.02716,0.827843,257.36786,420.20746,0.6608785,254.34586,415.30463,0.6693958,263.12134,478.48492,0.5926328,263.86166,459.8642,0.23646314,0.99999964,deadlift_up
image_1735391126246_android.graphics.Bitmap@7c47bbb.jpeg,201.60193,394.9728,0.67098105,198.6036,391.8155,0.5922801,199.14574,392.0962,0.7081733,203.58047,381.57715,0.63534904,201.79155,382.7284,0.6906593,216.04077,380.31482,0.73590976,215.74925,375.3889,0.7454885,197.78235,416.40515,0.67676055,199.24557,411.62277,0.43025598,175.98572,440.8424,0.7437739,179.0762,438.63092,0.60418093,285.24774,375.5952,0.87174827,282.26443,373.1651,0.88515294,256.92908,421.77112,0.6399405,251.60098,416.64432,0.770488,269.916,463.4803,0.20199214,262.76978,456.9132,0.1655546,0.9990476,deadlift_up
image_1735391126463_android.graphics.Bitmap@a1bf716.jpeg,200.59096,392.5396,0.73069143,198.18166,388.32935,0.66002667,198.40959,389.55725,0.63452613,202.48859,378.21924,0.6775546,202.14923,380.82404,0.66309357,215.61414,380.0813,0.8580892,217.51936,375.2104,0.80842453,206.44363,415.64655,0.7534645,209.86383,412.06012,0.42758814,185.17148,440.83472,0.68549895,190.65405,437.92078,0.5023892,285.80276,376.6208,0.82929426,280.90872,374.88354,0.8778279,256.7752,420.65042,0.80557555,252.97433,416.93378,0.70725393,263.75195,476.83557,0.50608575,260.46518,469.7209,0.42056537,1.0,deadlift_up
image_1735391126690_android.graphics.Bitmap@bfc026d.jpeg,197.45375,382.9953,0.64156055,194.8855,378.24463,0.6438552,194.96439,379.54715,0.5971668,198.65123,367.1363,0.64840114,199.72452,369.7452,0.62506425,218.19641,365.8594,0.6011573,215.82588,370.7859,0.6351747,237.0961,393.13007,0.6941691,228.54247,393.96387,0.39813635,230.40967,418.46045,0.4637825,229.4567,419.18677,0.38859764,281.6979,372.3177,0.87604636,273.61487,376.79413,0.626486,261.92554,423.7326,0.5570258,254.77077,424.3568,0.5490937,265.84296,476.61746,0.22876771,259.2068,475.54688,0.5364438,1.0,deadlift_up
image_1735391126886_android.graphics.Bitmap@132eaf0.jpeg,196.47522,367.6459,0.63815856,194.077,362.27393,0.67906,193.2602,363.60724,0.6579472,198.7015,350.4839,0.64187074,197.31837,353.96826,0.6440725,216.07115,349.3949,0.6743797,217.51152,351.7666,0.63827944,253.78397,353.8373,0.73231417,251.92407,354.63196,0.6682372,259.11942,385.7411,0.62374306,257.06586,384.74933,0.626037,278.20068,370.39545,0.90605646,271.79095,371.43204,0.74656105,262.60608,424.91492,0.54649365,255.75403,421.02875,0.5855516,263.97833,481.65955,0.7480394,259.52765,471.13312,0.7235319,1.0,deadlift_up
image_1735391127115_android.graphics.Bitmap@bbc838f.jpeg,199.36292,354.92224,0.6805178,196.57532,348.9892,0.4964159,195.85506,351.0631,0.67167795,202.39815,337.4812,0.71767765,200.15991,341.7253,0.6029004,222.86017,338.00055,0.62575173,217.51414,342.2639,0.7629118,256.55243,333.92822,0.749208,229.87717,346.98746,0.23392443,260.05997,362.8818,0.57937634,250.8215,365.8067,0.23990405,276.72046,368.46716,0.8008432,269.47046,371.40887,0.76573974,259.81708,421.4429,0.6314912,255.95125,417.9391,0.78158593,262.9904,479.92773,0.5417451,258.91388,473.1985,0.5245269,1.0,deadlift_up
image_1735391127360_android.graphics.Bitmap@bd2ffa.jpeg,199.75774,353.19403,0.55209863,197.41927,347.20148,0.7102519,196.8502,349.37415,0.7511873,203.02596,335.71915,0.5708625,201.27686,341.066,0.6562393,222.41013,336.37476,0.65474707,217.11374,342.36206,0.67467767,258.45135,333.50165,0.7405473,229.46596,346.41827,0.3007481,259.93256,362.1489,0.71358144,238.24973,363.58026,0.121960774,278.79578,368.8252,0.9279721,268.1294,372.62958,0.8194996,263.25333,424.84726,0.7725959,256.6652,418.92294,0.64306986,263.58023,480.90076,0.6342336,260.9765,471.0631,0.5751181,1.0,deadlift_up
image_1735391127572_android.graphics.Bitmap@914aba1.jpeg,200.19565,353.5512,0.6943672,197.87923,347.89746,0.718802,197.69199,349.68884,0.653409,203.37033,336.60425,0.7115879,202.09138,340.58163,0.7729486,223.15157,337.03687,0.6654335,218.49635,341.51776,0.7538098,258.44458,334.48962,0.70820653,232.28613,347.3222,0.28752694,260.81793,362.43878,0.76486194,248.97086,364.51538,0.1645814,278.1308,369.27936,0.73138505,271.09937,372.09753,0.8153598,261.93842,422.04645,0.7258042,255.65231,417.71222,0.7738389,264.30423,478.4486,0.6295228,259.45593,470.61243,0.6194209,1.0,deadlift_up
image_1735391127780_android.graphics.Bitmap@e48bcb4.jpeg,200.13545,355.8745,0.7661529,197.69728,349.79803,0.52127594,197.29535,352.042,0.7464685,203.6691,338.0404,0.71747285,201.17972,341.64313,0.6185074,223.89609,338.0397,0.6185722,216.49557,344.8232,0.62776273,257.93524,336.26993,0.9054914,227.71402,352.48828,0.25057474,260.51398,363.18375,0.7203559,217.19281,358.3933,0.40906316,278.31427,368.7,0.8962264,269.1184,372.73932,0.80393857,260.0489,423.24365,0.6510409,255.65298,418.3274,0.73659086,263.98856,479.9917,0.56553566,262.45886,470.78308,0.48246577,1.0,deadlift_up
image_1735391127984_android.graphics.Bitmap@ee9c323.jpeg,198.32509,355.7146,0.74408656,195.96135,349.27063,0.48697993,195.31213,352.21503,0.7302846,201.76276,338.02325,0.72805715,199.45746,342.68698,0.7109493,222.50003,338.5617,0.80804294,216.21622,343.68057,0.7201892,256.93112,335.34607,0.7771077,229.12228,347.1192,0.25373575,259.87997,363.8118,0.77323025,249.08197,365.04373,0.21885379,277.3363,368.7001,0.8823207,270.3404,370.99365,0.7513726,259.87555,421.07935,0.67984915,254.26514,417.29938,0.7905822,263.1454,478.3758,0.5698222,259.00024,471.55756,0.54722154,1.0,deadlift_up
image_1735391128207_android.graphics.Bitmap@5afd39e.jpeg,198.86653,359.79718,0.7515397,196.12607,354.36646,0.63696337,195.783,355.484,0.7539304,200.41934,343.9867,0.6972714,199.04063,345.9924,0.67866385,219.15506,345.0056,0.6119323,218.26608,345.65942,0.8038981,251.73718,356.4046,0.850964,239.69707,357.64685,0.32684198,246.87762,386.4378,0.75622386,244.8256,385.50287,0.44190487,276.3648,369.5843,0.9098284,268.85623,370.2808,0.78864497,259.79434,421.25134,0.7384398,252.87073,420.0069,0.5846945,263.0933,482.51483,0.65277016,261.85757,470.04382,0.5106516,1.0,deadlift_up
image_1735391128424_android.graphics.Bitmap@fe2ce95.jpeg,198.02448,369.9631,0.7052203,196.49673,364.08325,0.5465312,194.35435,367.7865,0.77579474,203.1703,354.30334,0.7987648,198.41682,362.08682,0.7009486,222.8323,355.27307,0.72086614,215.68703,364.08255,0.5444434,223.64258,393.4206,0.70227325,220.95343,394.98627,0.5589295,208.23792,423.687,0.5875504,207.63593,420.1394,0.65358037,281.86737,371.5445,0.85699445,272.8177,376.13177,0.6991843,259.12076,422.7379,0.7266289,253.58894,418.4577,0.5487727,266.61502,479.10602,0.35980892,261.65546,471.33395,0.42644712,1.0,deadlift_up
image_1735391128652_android.graphics.Bitmap@d6a338.jpeg,202.5526,388.6884,0.687714,200.5171,383.99115,0.7045534,198.93846,385.14136,0.6593621,205.8443,373.89166,0.73145926,202.13422,377.71237,0.5927517,219.54504,377.04196,0.8299359,218.14896,372.24457,0.70052314,200.32263,411.70013,0.67183423,201.12076,407.67535,0.65060985,179.55818,438.1026,0.67364264,183.21562,434.03174,0.687351,283.9425,375.74524,0.8762525,277.98254,374.59323,0.8647728,260.06885,424.20514,0.6441188,254.1976,416.51395,0.7736986,263.44363,479.15833,0.6236384,260.7077,470.34717,0.59894735,1.0,deadlift_up
image_1735391128871_android.graphics.Bitmap@faae77.jpeg,200.8058,390.8203,0.6132866,198.18463,387.46643,0.6399938,198.257,387.96436,0.7073231,203.27141,377.93073,0.59814954,201.54109,378.95538,0.5848861,217.25742,378.65118,0.73019016,217.6112,372.0013,0.7825534,200.70105,412.77423,0.6459658,203.22577,407.01694,0.46185678,181.56055,439.71408,0.70471346,184.17395,437.40143,0.5220401,285.6098,376.9692,0.87889564,279.92682,375.0952,0.8621622,260.78323,423.74597,0.6096046,255.93008,416.84204,0.6821288,264.0961,478.15503,0.5834434,263.54865,463.1419,0.40946636,1.0,deadlift_up
image_1735391129086_android.graphics.Bitmap@7be602.jpeg,200.52902,390.22696,0.6556384,198.60269,386.38794,0.745329,197.32663,386.2799,0.53679883,203.81125,377.252,0.85142666,201.35846,378.188,0.7557579,217.61751,380.09723,0.844108,217.55916,372.49945,0.8516693,200.58289,413.1515,0.76531,204.24924,405.4747,0.31315616,181.61523,439.50073,0.75583315,185.49112,436.39795,0.3400981,285.43176,375.51404,0.9063475,279.17004,374.5913,0.85928905,261.9483,423.737,0.6322235,254.93259,416.23956,0.76103985,265.59918,475.11548,0.49041462,262.93387,467.65582,0.38272464,1.0,deadlift_up
image_1735391129285_android.graphics.Bitmap@a813f49.jpeg,201.47722,391.0409,0.62974906,199.16539,386.82123,0.7075887,198.31168,387.909,0.7413418,203.84888,377.46664,0.6137041,201.36458,380.3319,0.70007896,216.79411,379.73404,0.8437856,217.39374,373.09653,0.864629,201.34341,414.41208,0.68706524,203.89838,409.1557,0.5577313,183.0655,442.39343,0.734578,187.87666,438.29727,0.5450766,285.18207,375.78006,0.92575467,280.35562,374.07645,0.88542205,262.10196,423.87677,0.6388191,255.10681,416.48566,0.64431226,265.53143,477.56836,0.502493,261.84552,470.21255,0.5737982,1.0,deadlift_up
image_1735391129507_android.graphics.Bitmap@584827c.jpeg,200.84456,399.73102,0.69065773,197.9426,395.42548,0.8084264,197.86401,395.7944,0.79614514,201.89655,385.13696,0.61550915,200.79082,386.43698,0.6859169,216.72946,386.7887,0.81554556,215.31003,382.94073,0.7277128,207.1696,426.09186,0.7596289,208.60368,421.20255,0.5619993,191.98059,458.2386,0.67504525,195.55621,448.7887,0.59182644,283.70563,375.61548,0.7401273,279.45593,375.74463,0.8850777,257.4245,424.9062,0.65381473,248.55835,418.7636,0.6429068,263.29175,476.99658,0.5962955,259.5525,468.1479,0.2867636,1.0,deadlift_up
image_1735391129725_android.graphics.Bitmap@413798b.jpeg,198.65434,411.21582,0.52096486,195.2917,406.29248,0.60624313,195.0817,407.15152,0.6823227,199.26659,396.55817,0.81392896,199.01808,398.43707,0.66010684,215.01321,399.85983,0.6087846,214.49687,394.21698,0.72918457,204.04263,441.2793,0.59929764,207.36194,434.1378,0.51256275,188.68996,472.8628,0.7195295,195.85866,462.12433,0.28049836,281.10123,380.35516,0.76155263,278.36087,378.52338,0.6961996,250.0943,431.41833,0.4523924,246.06334,424.16614,0.7496062,259.61746,481.51135,0.7364937,256.02258,473.9118,0.59425753,0.8074353,pushup_up
image_1735391129940_android.graphics.Bitmap@eea2b26.jpeg,198.38873,421.37207,0.5369516,194.68832,418.24118,0.66585064,194.47733,418.74292,0.6483115,197.86766,407.95264,0.73902357,196.51176,408.9588,0.49515384,211.5351,408.78503,0.8091772,210.7615,403.2062,0.8361572,203.603,450.89377,0.62220323,207.5698,438.28357,0.42858073,189.75214,486.151,0.7516901,199.17482,462.58612,0.5941853,275.74054,382.38126,0.8321248,272.03278,380.02625,0.7205747,249.54596,430.52014,0.79085654,240.65222,425.10806,0.6442325,263.1271,473.4259,0.5374708,258.9018,469.80396,0.62137294,1.0,pushup_up
image_1735391130164_android.graphics.Bitmap@bd291bd.jpeg,190.5892,427.14594,0.64782953,186.35318,424.86438,0.7340425,186.89493,425.01752,0.7287145,185.62141,413.02896,0.793369,186.21298,413.6166,0.67449677,199.40024,413.23584,0.6463405,204.80919,406.83032,0.7173978,199.08455,455.17603,0.83972317,205.08354,442.77332,0.51776683,191.21342,491.38153,0.7339227,199.61829,465.82843,0.6156648,265.1177,389.98883,0.68032146,259.9805,387.85754,0.82169986,272.835,437.38306,0.59582233,240.44315,431.45044,0.731581,277.94373,473.90372,0.27764094,257.1089,472.30353,0.811118,1.0,pushup_up
image_1735391130412_android.graphics.Bitmap@f34fe80.jpeg,183.875,428.53644,0.75598687,179.07384,425.83447,0.76747483,179.52599,425.50372,0.77249444,178.505,415.28668,0.58342457,178.49644,414.18585,0.5934515,194.48306,411.5285,0.7986552,202.53319,405.86755,0.7434131,196.05423,457.0263,0.7972373,208.61206,438.6278,0.44814065,190.36644,493.96088,0.7374962,201.8509,463.34692,0.5150546,256.19214,404.4895,0.70581686,260.37384,399.2589,0.60685474,265.04633,455.33014,0.2732363,274.15463,447.24725,0.2810038,286.06393,476.4322,0.08896057,272.6402,461.5763,0.19638157,0.99973744,pushup_up
image_1735391130654_android.graphics.Bitmap@6e2185f.jpeg,177.54404,427.17712,0.48447776,171.84647,424.59845,0.63300425,172.4117,424.22546,0.6110501,172.66254,414.23694,0.8623323,172.139,413.16595,0.7110943,191.24344,411.33417,0.73232865,196.16266,405.89447,0.6030767,194.37933,456.3695,0.77266514,203.67838,445.81824,0.643136,190.21732,492.55966,0.8071312,197.332,468.37228,0.5160121,256.07178,411.32776,0.6919761,257.4892,409.22238,0.75219846,266.45453,470.7707,0.0462648,282.51715,450.0609,0.107239686,300.8014,500.7063,0.04580908,284.58777,485.93982,0.050719205,1.0,deadlift_up
image_1735391130874_android.graphics.Bitmap@528270a.jpeg,171.638,425.211,0.68235564,167.11423,420.87604,0.70000076,166.93597,420.9508,0.6968772,168.2925,409.4749,0.6565732,167.92717,409.95084,0.5517603,190.02567,410.0598,0.73440444,196.82956,403.1109,0.7038971,194.61583,452.97705,0.76979184,201.86365,440.50348,0.5108022,190.81929,491.96112,0.8418104,198.24399,468.5511,0.2695937,256.93567,420.09265,0.7932631,258.25653,416.59534,0.7329117,287.56937,476.3403,0.18833137,295.8007,477.43802,0.18263185,304.89102,512.3541,0.048902314,278.2406,451.21436,0.12866975,1.0,deadlift_up
image_1735391131085_android.graphics.Bitmap@8f519f1.jpeg,171.85953,423.6328,0.7413193,167.77916,419.15204,0.78194416,167.71083,419.4001,0.83104944,169.79283,407.8101,0.8111098,169.52051,408.9321,0.6821904,190.33708,409.34283,0.81173116,198.31311,403.95703,0.64436233,193.45976,455.62195,0.74562573,201.06311,443.6142,0.5766568,190.31503,494.28934,0.5672467,195.29234,479.95367,0.30470484,260.5849,427.23145,0.845819,263.12247,423.77942,0.6269887,291.7795,483.69702,0.17471738,288.91376,457.58704,0.111797296,304.3858,512.7097,0.024507025,281.67102,447.8405,0.105975434,0.9999999,deadlift_up
image_1735391131296_android.graphics.Bitmap@6097b44.jpeg,172.8866,423.12982,0.6714403,167.99924,418.87042,0.7044873,168.30547,418.5298,0.66309476,170.5965,407.87335,0.6607637,169.83128,407.73132,0.58290946,190.53114,407.879,0.7967706,196.51596,402.71326,0.58789504,193.5481,451.93982,0.6637635,200.7537,443.04376,0.62573886,190.44608,491.5733,0.6387466,197.01846,475.31674,0.21308595,262.07507,426.04227,0.86646104,263.98135,423.16003,0.63773096,294.26376,489.9328,0.14735709,285.4557,454.11465,0.0961718,301.81497,502.68555,0.025869053,267.53665,465.6743,0.03268805,1.0,deadlift_up
image_1735391131500_android.graphics.Bitmap@2723ef3.jpeg,172.31789,422.83014,0.6316478,167.58287,417.55362,0.68756735,167.25775,418.612,0.56458014,171.12875,406.05652,0.61133945,169.8981,409.7561,0.6986309,191.30386,406.43896,0.79307866,197.46005,403.0589,0.65644777,193.85846,451.73248,0.6518216,200.66748,442.96933,0.57889867,190.51524,491.97754,0.6183939,196.08028,476.9178,0.306265,264.48743,425.35724,0.8546186,266.06012,422.44794,0.66282547,285.11066,455.7476,0.1301065,283.78516,453.2288,0.11323888,305.16663,504.58633,0.018047994,282.4449,445.65234,0.061631344,0.5635455,squat_up
image_1735391131705_android.graphics.Bitmap@4ac1dae.jpeg,171.91504,423.62732,0.63502496,167.72723,419.46222,0.62337166,167.53851,419.88263,0.6461079,170.81302,407.65665,0.8179705,169.84344,409.47684,0.68323255,190.77936,408.21558,0.7940522,195.74527,403.5008,0.78090274,193.67374,451.94418,0.67368865,200.35004,442.8476,0.6561136,190.34024,493.2071,0.83720315,195.42142,478.10593,0.2841915,265.0911,425.75732,0.84599096,266.70007,423.01282,0.7112065,295.27417,498.7826,0.14873375,282.6344,455.32565,0.0956249,289.1238,561.1771,0.06143808,280.3305,449.08215,0.08104016,1.0,deadlift_up
image_1735391131910_android.graphics.Bitmap@876ebe5.jpeg,171.58261,428.08368,0.6019369,166.72049,424.4629,0.54358506,166.79868,424.55966,0.53990734,168.11949,412.84177,0.7651652,167.83014,413.41406,0.5797008,190.41565,411.14673,0.6730538,197.50095,404.85922,0.778494,197.57895,456.66708,0.6206343,204.31981,446.1964,0.5190984,190.98608,494.124,0.6712948,198.9363,475.73865,0.25415882,264.53156,429.23065,0.74942386,267.09167,424.57773,0.5208791,298.58206,496.40237,0.12982178,310.61063,505.48907,0.12184355,302.25714,520.9416,0.015356868,291.2356,564.82007,0.07938091,1.0,deadlift_up
image_1735391132107_android.graphics.Bitmap@7261cc8.jpeg,166.9156,449.59027,0.551245,161.50084,448.30835,0.67881024,161.13834,447.4893,0.72135806,163.01456,436.19565,0.695122,162.00244,433.52057,0.6198597,183.45384,428.09897,0.73242,193.97476,417.81396,0.6327193,202.33743,463.0691,0.6748018,217.98094,425.76776,0.33537766,190.88547,496.8698,0.7836799,203.99207,458.34808,0.29674035,260.25095,438.10504,0.6849973,261.19495,430.66418,0.7754648,293.74225,475.6867,0.22618029,320.96463,470.8373,0.18861602,303.4974,512.9553,0.027241016,273.0062,494.41168,0.017166078,0.99976224,deadlift_up
image_1735391132322_android.graphics.Bitmap@fc16147.jpeg,162.93945,471.93286,0.510118,158.90474,467.4724,0.6517432,157.52945,468.38617,0.73089063,160.80362,452.72546,0.63657105,158.35965,454.68134,0.55044234,172.91833,442.10217,0.62374234,193.17032,428.00427,0.41165686,202.62679,463.09015,0.70491886,211.53961,424.16785,0.54094255,190.03282,496.55707,0.72768676,212.22818,446.1479,0.25827014,261.00806,443.4378,0.68561786,264.8822,436.44788,0.550773,286.7426,466.7679,0.2460598,246.2731,438.26727,0.0912478,299.1613,474.82086,0.1160681,288.87457,462.6448,0.08534201,0.9999999,pushup_up
image_1735391132530_android.graphics.Bitmap@dd91312.jpeg,163.29858,477.5702,0.39740333,157.39575,475.7566,0.56548107,156.50092,476.25833,0.5006882,159.52823,462.03473,0.38971177,155.22563,463.4369,0.28499848,171.76053,447.71646,0.50076103,184.2132,437.31235,0.2475682,200.84665,462.37744,0.671661,218.09872,435.4759,0.28424862,191.62143,495.37512,0.6091478,207.23315,458.33078,0.18452723,245.93608,450.3606,0.23520157,259.4828,443.26556,0.4385613,263.2885,456.0888,0.07731227,274.94952,447.54907,0.24096169,279.80933,466.58823,0.07254467,270.16254,469.0683,0.036128823,1.0,pushup_up
